77,260205195405122588,13000000077,77,6225880135011720,15000000077,6225788800000085,13000000000
78,614078198008199565,13000000078,78,6225880135011721,15000000078,6225788800000086,13000000000
79,868240195410193610,13000000079,79,6225880135011722,15000000079,6225788800000087,13000000000
80,167734197101024947,13000000080,80,6225880135011723,15000000080,6225788800000088,13000000000
81,319868197602144567,13000000081,81,6225880135011724,15000000081,6225788800000089,13000000000
82,587143196206042567,13000000082,82,6225880135011725,15000000082,6225788800000090,13000000000
83,496086198210119687,13000000083,83,6225880135011726,15000000083,6225788800000091,13000000000
84,472823196704283032,13000000084,84,6225880135011727,15000000084,6225788800000092,13000000000
85,670615198611255271,13000000085,85,6225880135011728,15000000085,6225788800000093,13000000000
86,996186199307068634,13000000086,86,6225880135011729,15000000086,6225788800000094,13000000000
87,334949198209011004,13000000087,87,6225880135011730,15000000087,6225788800000095,13000000000
88,913132199304115195,13000000088,88,6225880135011731,15000000088,6225788800000096,13000000000
89,424850198809056929,13000000089,89,6225880135011732,15000000089,6225788800000097,13000000000
90,737212195304025255,13000000090,90,6225880135011733,15000000090,6225788800000098,13000000000
91,888839198307097414,13000000091,91,6225880135011734,15000000091,6225788800000099,13000000000
92,233236197003027669,13000000092,92,6225880135011735,15000000092,6225788800000100,13000000000
93,565516195505247549,13000000093,93,6225880135011736,15000000093,6225788800000101,13000000000
94,289635194706100355,13000000094,94,6225880135011737,15000000094,6225788800000102,13000000000
95,825546199603171429,13000000095,95,6225880135011738,15000000095,6225788800000103,13000000000
96,506332196906083358,13000000096,96,6225880135011739,15000000096,6225788800000104,13000000000
97,160120196211235364,13000000097,97,6225880135011740,15000000097,6225788800000105,13000000000
98,56489219581018761X,13000000098,98,6225880135011741,15000000098,6225788800000106,13000000000
99,653920198903285428,13000000099,99,6225880135011742,15000000099,6225788800000107,13000000000
100,724594194311093899,13000000100,100,6225880135011743,15000000100,6225788800000108,13000000000
101,973725196011176572,13000000101,101,6225880135011744,15000000101,6225788800000109,13000000000
102,712044194611212613,13000000102,102,6225880135011745,15000000102,6225788800000110,13000000000
103,133305196405220093,13000000103,103,6225880135011746,15000000103,6225788800000111,13000000000
104,937429198212168573,13000000104,104,6225880135011747,15000000104,6225788800000112,13000000000
105,937128196407149282,13000000105,105,6225880135011748,15000000105,6225788800000113,13000000000
106,607227199811288993,13000000106,106,6225880135011749,15000000106,6225788800000114,13000000000
107,170153197208281179,13000000107,107,6225880135011750,15000000107,6225788800000115,13000000000
108,722856196903256853,13000000108,108,6225880135011751,15000000108,6225788800000116,13000000000
109,156128197205183309,13000000109,109,6225880135011752,15000000109,6225788800000117,13000000000
110,474334195101288634,13000000110,110,6225880135011753,15000000110,6225788800000118,13000000000
111,356171193712191432,13000000111,111,6225880135011754,15000000111,6225788800000119,13000000000
112,40897719370804004X,13000000112,112,6225880135011755,15000000112,6225788800000120,13000000000
113,777812194504017351,13000000113,113,6225880135011756,15000000113,6225788800000121,13000000000
114,848911196102288519,13000000114,114,6225880135011757,15000000114,6225788800000122,13000000000
115,878265195506228178,13000000115,115,6225880135011758,15000000115,6225788800000123,13000000000
116,912286196105052144,13000000116,116,6225880135011759,15000000116,6225788800000124,13000000000
117,553441198307168015,13000000117,117,6225880135011760,15000000117,6225788800000125,13000000000
118,749264196403265128,13000000118,118,6225880135011761,15000000118,6225788800000126,13000000000
119,673629196812221707,13000000119,119,6225880135011762,15000000119,6225788800000127,13000000000
120,163252194105166078,13000000120,120,6225880135011763,15000000120,6225788800000128,13000000000
121,624738196805236795,13000000121,121,6225880135011764,15000000121,6225788800000129,13000000000
122,612505196910206406,13000000122,122,6225880135011765,15000000122,6225788800000130,13000000000
123,80630919410511364X,13000000123,123,6225880135011766,15000000123,6225788800000131,13000000000
124,899216195710205173,13000000124,124,6225880135011767,15000000124,6225788800000132,13000000000
125,742365199705247258,13000000125,125,6225880135011768,15000000125,6225788800000133,13000000000
126,453721195409044447,13000000126,126,6225880135011769,15000000126,6225788800000134,13000000000
127,204315196405030689,13000000127,127,6225880135011770,15000000127,6225788800000135,13000000000
128,600540197910243100,13000000128,128,6225880135011771,15000000128,6225788800000136,13000000000
129,50261619370215861X,13000000129,129,6225880135011772,15000000129,6225788800000137,13000000000
130,303054198504238928,13000000130,130,6225880135011773,15000000130,6225788800000138,13000000000
131,492354198005245221,13000000131,131,6225880135011774,15000000131,6225788800000139,13000000000
132,69216219760726638X,13000000132,132,6225880135011775,15000000132,6225788800000140,13000000000
133,387438196907213224,13000000133,133,6225880135011776,15000000133,6225788800000141,13000000000
134,62470719411022409X,13000000134,134,6225880135011777,15000000134,6225788800000142,13000000000
135,299736195201257283,13000000135,135,6225880135011778,15000000135,6225788800000143,13000000000
136,333389196903127478,13000000136,136,6225880135011779,15000000136,6225788800000144,13000000000
137,175122197811156022,13000000137,137,6225880135011780,15000000137,6225788800000145,13000000000
138,459927199110263541,13000000138,138,6225880135011781,15000000138,6225788800000146,13000000000
139,377955197304150398,13000000139,139,6225880135011782,15000000139,6225788800000147,13000000000
140,548010197603045740,13000000140,140,6225880135011783,15000000140,6225788800000148,13000000000
141,523922196407119185,13000000141,141,6225880135011784,15000000141,6225788800000149,13000000000
142,204715198701093378,13000000142,142,6225880135011785,15000000142,6225788800000150,13000000000
143,332959197910148179,13000000143,143,6225880135011786,15000000143,6225788800000151,13000000000
144,912964195812117694,13000000144,144,6225880135011787,15000000144,6225788800000152,13000000000
145,315345193809122054,13000000145,145,6225880135011788,15000000145,6225788800000153,13000000000
146,332498195101263562,13000000146,146,6225880135011789,15000000146,6225788800000154,13000000000
147,47691419771024108X,13000000147,147,6225880135011790,15000000147,6225788800000155,13000000000
148,603810197308135853,13000000148,148,6225880135011791,15000000148,6225788800000156,13000000000
149,620512197404256468,13000000149,149,6225880135011792,15000000149,6225788800000157,13000000000
150,865702195208245372,13000000150,150,6225880135011793,15000000150,6225788800000158,13000000000
151,201206199303218698,13000000151,151,6225880135011794,15000000151,6225788800000159,13000000000
152,61512819410421087X,13000000152,152,6225880135011795,15000000152,6225788800000160,13000000000
153,859685194104156845,13000000153,153,6225880135011796,15000000153,6225788800000161,13000000000
154,483465195310065120,13000000154,154,6225880135011797,15000000154,6225788800000162,13000000000
155,434863198109223005,13000000155,155,6225880135011798,15000000155,6225788800000163,13000000000
156,300806197702017670,13000000156,156,6225880135011799,15000000156,6225788800000164,13000000000
157,656099199603137364,13000000157,157,6225880135011800,15000000157,6225788800000165,13000000000
158,981297198009167064,13000000158,158,6225880135011801,15000000158,6225788800000166,13000000000
159,438047199109245233,13000000159,159,6225880135011802,15000000159,6225788800000167,13000000000
160,441047193712014825,13000000160,160,6225880135011803,15000000160,6225788800000168,13000000000
161,50133019690702685X,13000000161,161,6225880135011804,15000000161,6225788800000169,13000000000
162,903046198302183633,13000000162,162,6225880135011805,15000000162,6225788800000170,13000000000
163,986284198408103976,13000000163,163,6225880135011806,15000000163,6225788800000171,13000000000
164,716008199209118953,13000000164,164,6225880135011807,15000000164,6225788800000172,13000000000
165,838473198512103344,13000000165,165,6225880135011808,15000000165,6225788800000173,13000000000
166,908121197208205670,13000000166,166,6225880135011809,15000000166,6225788800000174,13000000000
167,809490194904270807,13000000167,167,6225880135011810,15000000167,6225788800000175,13000000000
168,955468194902060349,13000000168,168,6225880135011811,15000000168,6225788800000176,13000000000
169,67269019730523594X,13000000169,169,6225880135011812,15000000169,6225788800000177,13000000000
170,211445194312215258,13000000170,170,6225880135011813,15000000170,6225788800000178,13000000000
171,243175198612211504,13000000171,171,6225880135011814,15000000171,6225788800000179,13000000000
172,171373199609236906,13000000172,172,6225880135011815,15000000172,6225788800000180,13000000000
173,150815197809021301,13000000173,173,6225880135011816,15000000173,6225788800000181,13000000000
174,555319194211026590,13000000174,174,6225880135011817,15000000174,6225788800000182,13000000000
175,608664194103022619,13000000175,175,6225880135011818,15000000175,6225788800000183,13000000000
176,227817198609287916,13000000176,176,6225880135011819,15000000176,6225788800000184,13000000000
177,206729194901241314,13000000177,177,6225880135011820,15000000177,6225788800000185,13000000000
178,730202198804267175,13000000178,178,6225880135011821,15000000178,6225788800000186,13000000000
179,225168199409166284,13000000179,179,6225880135011822,15000000179,6225788800000187,13000000000
180,224695198611279283,13000000180,180,6225880135011823,15000000180,6225788800000188,13000000000
181,128846196012099111,13000000181,181,6225880135011824,15000000181,6225788800000189,13000000000
182,555798196505156231,13000000182,182,6225880135011825,15000000182,6225788800000190,13000000000
183,312312197002165975,13000000183,183,6225880135011826,15000000183,6225788800000191,13000000000
184,69724119811018455X,13000000184,184,6225880135011827,15000000184,6225788800000192,13000000000
185,785207194409224404,13000000185,185,6225880135011828,15000000185,6225788800000193,13000000000
186,881742197206089839,13000000186,186,6225880135011829,15000000186,6225788800000194,13000000000
187,56902619581211135X,13000000187,187,6225880135011830,15000000187,6225788800000195,13000000000
188,429062193911146254,13000000188,188,6225880135011831,15000000188,6225788800000196,13000000000
189,852846197303082029,13000000189,189,6225880135011832,15000000189,6225788800000197,13000000000
190,995802194109232234,13000000190,190,6225880135011833,15000000190,6225788800000198,13000000000
191,167963196512089321,13000000191,191,6225880135011834,15000000191,6225788800000199,13000000000
192,911691198608072201,13000000192,192,6225880135011835,15000000192,6225788800000200,13000000000
193,500674198308270384,13000000193,193,6225880135011836,15000000193,6225788800000201,13000000000
194,637135199112211153,13000000194,194,6225880135011837,15000000194,6225788800000202,13000000000
195,387254194405197797,13000000195,195,6225880135011838,15000000195,6225788800000203,13000000000
196,970297194903158102,13000000196,196,6225880135011839,15000000196,6225788800000204,13000000000
197,585199197201053835,13000000197,197,6225880135011840,15000000197,6225788800000205,13000000000
198,849599199405243209,13000000198,198,6225880135011841,15000000198,6225788800000206,13000000000
199,288480198009205045,13000000199,199,6225880135011842,15000000199,6225788800000207,13000000000
200,121650197901142011,13000000200,200,6225880135011843,15000000200,6225788800000208,13000000000
201,392268194511280696,13000000201,201,6225880135011844,15000000201,6225788800000209,13000000000
202,18122419390203781X,13000000202,202,6225880135011845,15000000202,6225788800000210,13000000000
203,98698419440525068X,13000000203,203,6225880135011846,15000000203,6225788800000211,13000000000
204,712575196402121118,13000000204,204,6225880135011847,15000000204,6225788800000212,13000000000
205,564690199109135752,13000000205,205,6225880135011848,15000000205,6225788800000213,13000000000
206,63628919960213393X,13000000206,206,6225880135011849,15000000206,6225788800000214,13000000000
207,36357619981027926X,13000000207,207,6225880135011850,15000000207,6225788800000215,13000000000
208,583329196601049953,13000000208,208,6225880135011851,15000000208,6225788800000216,13000000000
209,89451619600312213X,13000000209,209,6225880135011852,15000000209,6225788800000217,13000000000
210,149093199604079375,13000000210,210,6225880135011853,15000000210,6225788800000218,13000000000
211,50255319840223662X,13000000211,211,6225880135011854,15000000211,6225788800000219,13000000000
212,559089196905039551,13000000212,212,6225880135011855,15000000212,6225788800000220,13000000000
213,657297199407233278,13000000213,213,6225880135011856,15000000213,6225788800000221,13000000000
214,932311194410167772,13000000214,214,6225880135011857,15000000214,6225788800000222,13000000000
215,141256194211140779,13000000215,215,6225880135011858,15000000215,6225788800000223,13000000000
216,537745195612118792,13000000216,216,6225880135011859,15000000216,6225788800000224,13000000000
217,816532195904089245,13000000217,217,6225880135011860,15000000217,6225788800000225,13000000000
218,818802193805118689,13000000218,218,6225880135011861,15000000218,6225788800000226,13000000000
219,463669196808245644,13000000219,219,6225880135011862,15000000219,6225788800000227,13000000000
220,62802019530411544X,13000000220,220,6225880135011863,15000000220,6225788800000228,13000000000
221,727989196808086494,13000000221,221,6225880135011864,15000000221,6225788800000229,13000000000
222,340883198009165004,13000000222,222,6225880135011865,15000000222,6225788800000230,13000000000
223,839066199307024903,13000000223,223,6225880135011866,15000000223,6225788800000231,13000000000
224,577529197109104356,13000000224,224,6225880135011867,15000000224,6225788800000232,13000000000
225,246389196706261361,13000000225,225,6225880135011868,15000000225,6225788800000233,13000000000
226,896203197901082131,13000000226,226,6225880135011869,15000000226,6225788800000234,13000000000
227,389132197110282718,13000000227,227,6225880135011870,15000000227,6225788800000235,13000000000
228,279797197410035538,13000000228,228,6225880135011871,15000000228,6225788800000236,13000000000
229,648914196607187440,13000000229,229,6225880135011872,15000000229,6225788800000237,13000000000
230,682874197608060828,13000000230,230,6225880135011873,15000000230,6225788800000238,13000000000
231,683555194611176380,13000000231,231,6225880135011874,15000000231,6225788800000239,13000000000
232,345918198502028460,13000000232,232,6225880135011875,15000000232,6225788800000240,13000000000
233,228640198508240178,13000000233,233,6225880135011876,15000000233,6225788800000241,13000000000
234,270725197602063664,13000000234,234,6225880135011877,15000000234,6225788800000242,13000000000
235,176277199701012491,13000000235,235,6225880135011878,15000000235,6225788800000243,13000000000
236,983368196212117835,13000000236,236,6225880135011879,15000000236,6225788800000244,13000000000
237,900281199106117032,13000000237,237,6225880135011880,15000000237,6225788800000245,13000000000
238,359931198003267463,13000000238,238,6225880135011881,15000000238,6225788800000246,13000000000
239,960642193709034907,13000000239,239,6225880135011882,15000000239,6225788800000247,13000000000
240,354624198411021089,13000000240,240,6225880135011883,15000000240,6225788800000248,13000000000
241,430985197406020162,13000000241,241,6225880135011884,15000000241,6225788800000249,13000000000
242,854815197707132210,13000000242,242,6225880135011885,15000000242,6225788800000250,13000000000
243,626949196309156675,13000000243,243,6225880135011886,15000000243,6225788800000251,13000000000
244,355247199202181156,13000000244,244,6225880135011887,15000000244,6225788800000252,13000000000
245,436827197105274480,13000000245,245,6225880135011888,15000000245,6225788800000253,13000000000
246,844657197012031086,13000000246,246,6225880135011889,15000000246,6225788800000254,13000000000
247,581101194510063559,13000000247,247,6225880135011890,15000000247,6225788800000255,13000000000
248,702098196708107437,13000000248,248,6225880135011891,15000000248,6225788800000256,13000000000
249,744287195103146966,13000000249,249,6225880135011892,15000000249,6225788800000257,13000000000
250,549414197308271858,13000000250,250,6225880135011893,15000000250,6225788800000258,13000000000
251,599209198404234071,13000000251,251,6225880135011894,15000000251,6225788800000259,13000000000
252,98395319961107722X,13000000252,252,6225880135011895,15000000252,6225788800000260,13000000000
253,130905194205024590,13000000253,253,6225880135011896,15000000253,6225788800000261,13000000000
254,291329196604077246,13000000254,254,6225880135011897,15000000254,6225788800000262,13000000000
255,710132194607256267,13000000255,255,6225880135011898,15000000255,6225788800000263,13000000000
256,583852199802099724,13000000256,256,6225880135011899,15000000256,6225788800000264,13000000000
257,95418619400604205X,13000000257,257,6225880135011900,15000000257,6225788800000265,13000000000
258,210919194304131795,13000000258,258,6225880135011901,15000000258,6225788800000266,13000000000
259,658332198004023421,13000000259,259,6225880135011902,15000000259,6225788800000267,13000000000
260,783820195706184951,13000000260,260,6225880135011903,15000000260,6225788800000268,13000000000
261,585516199104273182,13000000261,261,6225880135011904,15000000261,6225788800000269,13000000000
262,172444197812011652,13000000262,262,6225880135011905,15000000262,6225788800000270,13000000000
263,678781198411052396,13000000263,263,6225880135011906,15000000263,6225788800000271,13000000000
264,217108196407153789,13000000264,264,6225880135011907,15000000264,6225788800000272,13000000000
265,483119195204063450,13000000265,265,6225880135011908,15000000265,6225788800000273,13000000000
266,812985195309213759,13000000266,266,6225880135011909,15000000266,6225788800000274,13000000000
267,298967194707204445,13000000267,267,6225880135011910,15000000267,6225788800000275,13000000000
268,854172199505060851,13000000268,268,6225880135011911,15000000268,6225788800000276,13000000000
269,63354719631222440X,13000000269,269,6225880135011912,15000000269,6225788800000277,13000000000
270,594269197201014842,13000000270,270,6225880135011913,15000000270,6225788800000278,13000000000
271,834574195507202369,13000000271,271,6225880135011914,15000000271,6225788800000279,13000000000
272,626389195602067536,13000000272,272,6225880135011915,15000000272,6225788800000280,13000000000
273,69775219430624951X,13000000273,273,6225880135011916,15000000273,6225788800000281,13000000000
274,28720119660810176X,13000000274,274,6225880135011917,15000000274,6225788800000282,13000000000
275,116685195309161583,13000000275,275,6225880135011918,15000000275,6225788800000283,13000000000
276,766356199606049943,13000000276,276,6225880135011919,15000000276,6225788800000284,13000000000
277,846311199005110371,13000000277,277,6225880135011920,15000000277,6225788800000285,13000000000
278,90335119860628457X,13000000278,278,6225880135011921,15000000278,6225788800000286,13000000000
279,301334199702081582,13000000279,279,6225880135011922,15000000279,6225788800000287,13000000000
280,379632195504116874,13000000280,280,6225880135011923,15000000280,6225788800000288,13000000000
281,648665194301083846,13000000281,281,6225880135011924,15000000281,6225788800000289,13000000000
282,551222197610254075,13000000282,282,6225880135011925,15000000282,6225788800000290,13000000000
283,558363194901205113,13000000283,283,6225880135011926,15000000283,6225788800000291,13000000000
284,723641194106120693,13000000284,284,6225880135011927,15000000284,6225788800000292,13000000000
285,715333195902277446,13000000285,285,6225880135011928,15000000285,6225788800000293,13000000000
286,545776195010266565,13000000286,286,6225880135011929,15000000286,6225788800000294,13000000000
287,630643196106027453,13000000287,287,6225880135011930,15000000287,6225788800000295,13000000000
288,273729199812186862,13000000288,288,6225880135011931,15000000288,6225788800000296,13000000000
289,509917197206206536,13000000289,289,6225880135011932,15000000289,6225788800000297,13000000000
290,343864195506268426,13000000290,290,6225880135011933,15000000290,6225788800000298,13000000000
291,381397195809024838,13000000291,291,6225880135011934,15000000291,6225788800000299,13000000000
292,658441196809134076,13000000292,292,6225880135011935,15000000292,6225788800000300,13000000000
293,285348195310076885,13000000293,293,6225880135011936,15000000293,6225788800000301,13000000000
294,906639195106188881,13000000294,294,6225880135011937,15000000294,6225788800000302,13000000000
295,995262198708110433,13000000295,295,6225880135011938,15000000295,6225788800000303,13000000000
296,679695195208252093,13000000296,296,6225880135011939,15000000296,6225788800000304,13000000000
297,572398198303156311,13000000297,297,6225880135011940,15000000297,6225788800000305,13000000000
298,400572197512169906,13000000298,298,6225880135011941,15000000298,6225788800000306,13000000000
299,706378199811209886,13000000299,299,6225880135011942,15000000299,6225788800000307,13000000000
300,96548419650317485X,13000000300,300,6225880135011943,15000000300,6225788800000308,13000000000
301,679172195302134278,13000000301,301,6225880135011944,15000000301,6225788800000309,13000000000
302,986675195503109104,13000000302,302,6225880135011945,15000000302,6225788800000310,13000000000
303,809633194007289704,13000000303,303,6225880135011946,15000000303,6225788800000311,13000000000
304,863248198612016890,13000000304,304,6225880135011947,15000000304,6225788800000312,13000000000
305,361251195704227964,13000000305,305,6225880135011948,15000000305,6225788800000313,13000000000
306,619122198710264847,13000000306,306,6225880135011949,15000000306,6225788800000314,13000000000
307,270325199402110064,13000000307,307,6225880135011950,15000000307,6225788800000315,13000000000
308,201942194511213833,13000000308,308,6225880135011951,15000000308,6225788800000316,13000000000
309,918064194501245914,13000000309,309,6225880135011952,15000000309,6225788800000317,13000000000
310,704842197309135332,13000000310,310,6225880135011953,15000000310,6225788800000318,13000000000
311,938010197206271341,13000000311,311,6225880135011954,15000000311,6225788800000319,13000000000
312,825046197711069150,13000000312,312,6225880135011955,15000000312,6225788800000320,13000000000
313,524329198901154340,13000000313,313,6225880135011956,15000000313,6225788800000321,13000000000
314,687242195907021257,13000000314,314,6225880135011957,15000000314,6225788800000322,13000000000
315,800420194301177702,13000000315,315,6225880135011958,15000000315,6225788800000323,13000000000
316,364573198202066241,13000000316,316,6225880135011959,15000000316,6225788800000324,13000000000
317,972349198401171475,13000000317,317,6225880135011960,15000000317,6225788800000325,13000000000
318,993485198707024983,13000000318,318,6225880135011961,15000000318,6225788800000326,13000000000
319,879814194507054121,13000000319,319,6225880135011962,15000000319,6225788800000327,13000000000
320,928801198603077673,13000000320,320,6225880135011963,15000000320,6225788800000328,13000000000
321,349983195505188686,13000000321,321,6225880135011964,15000000321,6225788800000329,13000000000
322,349655199311096181,13000000322,322,6225880135011965,15000000322,6225788800000330,13000000000
323,585016199302055285,13000000323,323,6225880135011966,15000000323,6225788800000331,13000000000
324,474832195709186534,13000000324,324,6225880135011967,15000000324,6225788800000332,13000000000
325,833139194104041429,13000000325,325,6225880135011968,15000000325,6225788800000333,13000000000
326,844690194409269634,13000000326,326,6225880135011969,15000000326,6225788800000334,13000000000
327,684585199112138015,13000000327,327,6225880135011970,15000000327,6225788800000335,13000000000
328,391320198206194549,13000000328,328,6225880135011971,15000000328,6225788800000336,13000000000
329,977737194309018446,13000000329,329,6225880135011972,15000000329,6225788800000337,13000000000
330,846318194902049664,13000000330,330,6225880135011973,15000000330,6225788800000338,13000000000
331,910448198409069391,13000000331,331,6225880135011974,15000000331,6225788800000339,13000000000
332,378067199910051994,13000000332,332,6225880135011975,15000000332,6225788800000340,13000000000
333,440605196912155405,13000000333,333,6225880135011976,15000000333,6225788800000341,13000000000
334,594550196806101561,13000000334,334,6225880135011977,15000000334,6225788800000342,13000000000
335,261436199112169643,13000000335,335,6225880135011978,15000000335,6225788800000343,13000000000
336,908397194305035284,13000000336,336,6225880135011979,15000000336,6225788800000344,13000000000
337,916232196312207860,13000000337,337,6225880135011980,15000000337,6225788800000345,13000000000
338,986438199602265028,13000000338,338,6225880135011981,15000000338,6225788800000346,13000000000
339,228037193902188490,13000000339,339,6225880135011982,15000000339,6225788800000347,13000000000
340,164646195102100831,13000000340,340,6225880135011983,15000000340,6225788800000348,13000000000
341,698866199308070780,13000000341,341,6225880135011984,15000000341,6225788800000349,13000000000
342,105941196909013375,13000000342,342,6225880135011985,15000000342,6225788800000350,13000000000
343,758596198701108769,13000000343,343,6225880135011986,15000000343,6225788800000351,13000000000
344,857378195009132012,13000000344,344,6225880135011987,15000000344,6225788800000352,13000000000
345,733425199508276440,13000000345,345,6225880135011988,15000000345,6225788800000353,13000000000
346,790443199006221854,13000000346,346,6225880135011989,15000000346,6225788800000354,13000000000
347,665183193711018520,13000000347,347,6225880135011990,15000000347,6225788800000355,13000000000
348,685709195602047308,13000000348,348,6225880135011991,15000000348,6225788800000356,13000000000
349,785456195203221497,13000000349,349,6225880135011992,15000000349,6225788800000357,13000000000
350,747886196402036883,13000000350,350,6225880135011993,15000000350,6225788800000358,13000000000
351,232382197309070144,13000000351,351,6225880135011994,15000000351,6225788800000359,13000000000
